"Sequence number"	"Sequence ID"	"Functionality"	"V-GENE and allele"	"V-REGION Nb of positions including IMGT gaps (AA)"	"V-REGION Nb of AA"	"V-REGION Nb of identical AA"	"V-REGION Nb of AA changes"	"V-REGION +++"	"V-REGION ++-"	"V-REGION +-+"	"V-REGION +--"	"V-REGION -+-"	"V-REGION --+"	"V-REGION ---"	"V-REGION Very similar"	"V-REGION Similar"	"V-REGION Dissimilar"	"V-REGION Very dissimilar"	"FR1-IMGT Nb of positions including IMGT gaps (AA)"	"FR1-IMGT Nb of AA"	"FR1-IMGT Nb of identical AA"	"FR1-IMGT Nb of AA changes"	"FR1-IMGT +++"	"FR1-IMGT ++-"	"FR1-IMGT +-+"	"FR1-IMGT +--"	"FR1-IMGT -+-"	"FR1-IMGT --+"	"FR1-IMGT ---"	"FR1-IMGT Very similar"	"FR1-IMGT Similar"	"FR1-IMGT Dissimilar"	"FR1-IMGT Very dissimilar"	"CDR1-IMGT Nb of positions including IMGT gaps (AA)"	"CDR1-IMGT Nb of AA"	"CDR1-IMGT Nb of identical AA"	"CDR1-IMGT Nb of AA changes"	"CDR1-IMGT +++"	"CDR1-IMGT ++-"	"CDR1-IMGT +-+"	"CDR1-IMGT +--"	"CDR1-IMGT -+-"	"CDR1-IMGT --+"	"CDR1-IMGT ---"	"CDR1-IMGT Very similar"	"CDR1-IMGT Similar"	"CDR1-IMGT Dissimilar"	"CDR1-IMGT Very dissimilar"	"FR2-IMGT Nb of positions including IMGT gaps (AA)"	"FR2-IMGT Nb of AA"	"FR2-IMGT Nb of identical AA"	"FR2-IMGT Nb of AA changes"	"FR2-IMGT +++"	"FR2-IMGT ++-"	"FR2-IMGT +-+"	"FR2-IMGT +--"	"FR2-IMGT -+-"	"FR2-IMGT --+"	"FR2-IMGT ---"	"FR2-IMGT Very similar"	"FR2-IMGT Similar"	"FR2-IMGT Dissimilar"	"FR2-IMGT Very dissimilar"	"CDR2-IMGT Nb of positions including IMGT gaps (AA)"	"CDR2-IMGT Nb of AA"	"CDR2-IMGT Nb of identical AA"	"CDR2-IMGT Nb of AA changes"	"CDR2-IMGT +++"	"CDR2-IMGT ++-"	"CDR2-IMGT +-+"	"CDR2-IMGT +--"	"CDR2-IMGT -+-"	"CDR2-IMGT --+"	"CDR2-IMGT ---"	"CDR2-IMGT Very similar"	"CDR2-IMGT Similar"	"CDR2-IMGT Dissimilar"	"CDR2-IMGT Very dissimilar"	"FR3-IMGT Nb of positions including IMGT gaps (AA)"	"FR3-IMGT Nb of AA"	"FR3-IMGT Nb of identical AA"	"FR3-IMGT Nb of AA changes"	"FR3-IMGT +++"	"FR3-IMGT ++-"	"FR3-IMGT +-+"	"FR3-IMGT +--"	"FR3-IMGT -+-"	"FR3-IMGT --+"	"FR3-IMGT ---"	"FR3-IMGT Very similar"	"FR3-IMGT Similar"	"FR3-IMGT Dissimilar"	"FR3-IMGT Very dissimilar"	"CDR3-IMGT Nb of positions including IMGT gaps (AA)"	"CDR3-IMGT Nb of AA"	"CDR3-IMGT Nb of identical AA"	"CDR3-IMGT Nb of AA changes"	"CDR3-IMGT +++"	"CDR3-IMGT ++-"	"CDR3-IMGT +-+"	"CDR3-IMGT +--"	"CDR3-IMGT -+-"	"CDR3-IMGT --+"	"CDR3-IMGT ---"	"CDR3-IMGT Very similar"	"CDR3-IMGT Similar"	"CDR3-IMGT Dissimilar"	"CDR3-IMGT Very dissimilar"	""
775	">1869_@M02381:30:000000000-AUCBB:1:1101:18767:7681"	"No results"	""	""	""	""	""	""	""	""	""	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	NA
776	">1879_@M02381:30:000000000-AUCBB:1:1101:13017:7706"	"No results"	""	""	""	""	""	""	""	""	""	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	NA
777	">1880_@M02381:30:000000000-AUCBB:1:1101:21701:7708"	"No results"	""	""	""	""	""	""	""	""	""	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	NA
778	">1881_@M02381:30:000000000-AUCBB:1:1101:12957:7709"	"No results"	""	""	""	""	""	""	""	""	""	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	NA
779	">1882_@M02381:30:000000000-AUCBB:1:1101:22689:7711"	"No results"	""	""	""	""	""	""	""	""	""	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	NA
780	">1885_@M02381:30:000000000-AUCBB:1:1101:6526:7714"	"No results"	""	""	""	""	""	""	""	""	""	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	NA
781	">1887_@M02381:30:000000000-AUCBB:1:1101:4112:7722"	"productive"	"Homsap TRBV5-6*01 F"	"107 (82)"	"64 (65)"	"63"	"1 (2)"	"0"	"0"	"1"	"0"	"0"	0	"0 (1)"	"0"	"1"	"0"	"0 (1)"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	NA	NA	NA	"12"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	1	0	0	"17"	"17"	"17"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"10"	"6"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"39"	"37"	"37"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"29 (4)"	"3 (4)"	"3"	"0 (1)"	"0"	"0"	"0"	"0"	"0"	"0"	"0 (1)"	"0"	"0"	"0"	"0 (1)"	NA
782	">1888_@M02381:30:000000000-AUCBB:1:1101:4914:7722"	"unknown"	"Homsap TRBV5-4*01 F, or Homsap TRBV5-4*03 (F)"	"105"	"62"	"43"	"19"	"1"	"1"	"0"	"5"	"1"	0	"11"	"1"	"1"	"6"	"11"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	NA	NA	NA	"12"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	0	0	1	"17"	"17"	"6"	"11"	"0"	"0"	"0"	"4"	"1"	"0"	"6"	"0"	0	5	6	"10"	"6"	"4"	"2"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	0	1	1	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	NA
783	">1889_@M02381:30:000000000-AUCBB:1:1101:22703:7723"	"No results"	""	""	""	""	""	""	""	""	""	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	NA
784	">1890_@M02381:30:000000000-AUCBB:1:1101:10036:7727"	"No results"	""	""	""	""	""	""	""	""	""	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	NA
785	">1893_@M02381:30:000000000-AUCBB:1:1101:13511:7736"	"No results"	""	""	""	""	""	""	""	""	""	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	NA
786	">1894_@M02381:30:000000000-AUCBB:1:1101:15036:7739"	"No results"	""	""	""	""	""	""	""	""	""	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	NA
787	">1898_@M02381:30:000000000-AUCBB:1:1101:22549:7742"	"productive"	"Homsap TRBV6-6*02 F"	"108"	"65"	"63"	"2"	"1"	"0"	"0"	"1"	"0"	0	"0"	"1"	"0"	"1"	"0"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	NA	NA	NA	"12"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"17"	"17"	"15"	"2"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	0	1	0	"10"	"6"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"39"	"37"	"37"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"4"	"4"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	NA
788	">1899_@M02381:30:000000000-AUCBB:1:1101:16886:7745"	"No results"	""	""	""	""	""	""	""	""	""	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	NA
789	">1900_@M02381:30:000000000-AUCBB:1:1101:22429:7747"	"No results"	""	""	""	""	""	""	""	""	""	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	NA
790	">1902_@M02381:30:000000000-AUCBB:1:1101:5751:7751"	"productive"	"Homsap TRBV7-2*01 F, or Homsap TRBV7-2*04 (F)"	"108"	"66"	"65"	"1"	"0"	"0"	"0"	"0"	"0"	0	"1"	"0"	"0"	"0"	"1"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	NA	NA	NA	"12"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	0	0	1	"17"	"17"	"17"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"10"	"6"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"39"	"38"	"38"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"4"	"4"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	NA
791	">1903_@M02381:30:000000000-AUCBB:1:1101:17346:7754"	"productive"	"Homsap TRBV27*01 F"	"107 (82)"	"64 (65)"	"63"	"1 (2)"	"0"	"0"	"0"	"1"	"0"	0	"0 (1)"	"0"	"0"	"1"	"0 (1)"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	NA	NA	NA	"12"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"17"	"17"	"16"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	0	1	0	"10"	"6"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"39"	"37"	"37"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"29 (4)"	"3 (4)"	"3"	"0 (1)"	"0"	"0"	"0"	"0"	"0"	"0"	"0 (1)"	"0"	"0"	"0"	"0 (1)"	NA
792	">1904_@M02381:30:000000000-AUCBB:1:1101:27381:7755"	"unknown"	"Homsap TRBV5-6*01 F"	"104"	"61"	"23"	"38"	"1"	"0"	"1"	"12"	"4"	0	"20"	"1"	"1"	"16"	"20"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	NA	NA	NA	"12"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	0	0	1	"17"	"17"	"1"	"16"	"0"	"0"	"1"	"6"	"2"	"0"	"7"	"0"	1	8	7	"10"	"6"	"1"	"5"	"0"	"0"	"0"	"3"	"1"	"0"	"1"	"0"	0	4	1	"39"	"37"	"21"	"16"	"1"	"0"	"0"	"3"	"1"	"0"	"11"	"1"	0	4	11	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	""	""	""	NA
793	">1905_@M02381:30:000000000-AUCBB:1:1101:24271:7758"	"productive"	"Homsap TRBV18*01 F"	"108"	"66"	"66"	"0"	"0"	"0"	"0"	"0"	"0"	0	"0"	"0"	"0"	"0"	"0"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	NA	NA	NA	"12"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"17"	"17"	"17"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"10"	"6"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"39"	"38"	"38"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"4"	"4"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	NA
794	">1906_@M02381:30:000000000-AUCBB:1:1101:20614:7759"	"productive"	"Homsap TRBV7-2*01 F, or Homsap TRBV7-2*04 (F)"	"108"	"66"	"60"	"6"	"0"	"0"	"0"	"1"	"0"	0	"5"	"0"	"0"	"1"	"5"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	NA	NA	NA	"12"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	0	0	1	"17"	"17"	"17"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"10"	"6"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"39"	"38"	"33"	"5"	"0"	"0"	"0"	"1"	"0"	"0"	"4"	"0"	0	1	4	"4"	"4"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	NA
795	">1907_@M02381:30:000000000-AUCBB:1:1101:5770:7759"	"No results"	""	""	""	""	""	""	""	""	""	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	NA
796	">1909_@M02381:30:000000000-AUCBB:1:1101:10566:7762"	"No results"	""	""	""	""	""	""	""	""	""	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	NA
797	">1911_@M02381:30:000000000-AUCBB:1:1101:19298:7763"	"productive"	"Homsap TRBV7-2*01 F, or Homsap TRBV7-2*04 (F)"	"106 (82)"	"64 (66)"	"61"	"3 (5)"	"0"	"0"	"0"	"2"	"0"	0	"1 (3)"	"0"	"0"	"2"	"1 (3)"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	NA	NA	NA	"12"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	0	0	1	"17"	"17"	"15"	"2"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	0	2	0	"10"	"6"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"39"	"38"	"38"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"28 (4)"	"2 (4)"	"2"	"0 (2)"	"0"	"0"	"0"	"0"	"0"	"0"	"0 (2)"	"0"	"0"	"0"	"0 (2)"	NA
798	">1919_@M02381:30:000000000-AUCBB:1:1101:10094:7789"	"No results"	""	""	""	""	""	""	""	""	""	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	NA
799	">1921_@M02381:30:000000000-AUCBB:1:1101:12917:7795"	"productive"	"Homsap TRBV4-2*01 F"	"108"	"65"	"65"	"0"	"0"	"0"	"0"	"0"	"0"	0	"0"	"0"	"0"	"0"	"0"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	NA	NA	NA	"12"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"17"	"17"	"17"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"10"	"6"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"39"	"37"	"37"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"4"	"4"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	NA
800	">1923_@M02381:30:000000000-AUCBB:1:1101:11102:7795"	"No results"	""	""	""	""	""	""	""	""	""	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	NA
801	">1930_@M02381:30:000000000-AUCBB:1:1101:20337:7811"	"productive"	"Homsap TRBV30*01 F"	"107"	"63"	"63"	"0"	"0"	"0"	"0"	"0"	"0"	0	"0"	"0"	"0"	"0"	"0"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	NA	NA	NA	"12"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"17"	"17"	"17"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"10"	"5"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"39"	"37"	"37"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"3"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	NA
802	">1931_@M02381:30:000000000-AUCBB:1:1101:16048:7811"	"No results"	""	""	""	""	""	""	""	""	""	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	NA
803	">1932_@M02381:30:000000000-AUCBB:1:1101:17072:7812"	"No results"	""	""	""	""	""	""	""	""	""	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	NA
804	">1933_@M02381:30:000000000-AUCBB:1:1101:11426:7816"	"productive"	"Homsap TRBV7-2*01 F, or Homsap TRBV7-2*04 (F)"	"107 (82)"	"65 (66)"	"64"	"1 (2)"	"0"	"0"	"0 (1)"	"0"	"0"	0	"1"	"0"	"0+0 (1)"	"0"	"1"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	NA	NA	NA	"12"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	0	0	1	"17"	"17"	"17"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"10"	"6"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"39"	"38"	"38"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"29 (4)"	"3 (4)"	"3"	"0 (1)"	"0"	"0"	"0 (1)"	"0"	"0"	"0"	"0"	"0"	"0+0 (1)"	"0"	"0"	NA
805	">1935_@M02381:30:000000000-AUCBB:1:1101:15093:7825"	"productive"	"Homsap TRBV7-2*01 F, or Homsap TRBV7-2*04 (F)"	"108"	"66"	"64"	"2"	"1"	"0"	"0"	"0"	"0"	0	"1"	"1"	"0"	"0"	"1"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	NA	NA	NA	"12"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	0	0	1	"17"	"17"	"16"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	0	0	0	"10"	"6"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"39"	"38"	"38"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"4"	"4"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	NA
806	">1937_@M02381:30:000000000-AUCBB:1:1101:15883:7826"	"productive"	"Homsap TRBV4-1*01 F"	"107 (82)"	"64 (65)"	"63 (64)"	"1"	"0"	"0"	"0"	"0"	"0"	0	"1"	"0"	"0"	"0"	"1"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	"-"	NA	NA	NA	"12"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"17"	"17"	"17"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"10"	"6"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"39"	"37"	"36"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	0	0	1	"29 (4)"	"3 (4)"	"3 (4)"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	NA
807	">1938_@M02381:30:000000000-AUCBB:1:1101:27193:7829"	"No results"	""	""	""	""	""	""	""	""	""	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	NA
808	">1940_@M02381:30:000000000-AUCBB:1:1101:3949:7840"	"No results"	""	""	""	""	""	""	""	""	""	""	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	NA	NA	NA	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	NA
